<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DRE.US,D,20200225,000000,35.8936,36.007,34.6404,34.6782,2716928.6175074,0
DRE.US,D,20200226,000000,34.6981,35.2431,34.3469,34.3658,3292219.5161104,0
DRE.US,D,20200227,000000,33.7482,34.0704,32.1617,32.1617,3389751.1737988,0
DRE.US,D,20200228,000000,31.4525,31.4704,29.875,30.8259,6428496.3585608,0
DRE.US,D,20200302,000000,31.0318,32.1916,30.7205,32.1816,4625471.214223,0
DRE.US,D,20200303,000000,32.3139,33.226,31.9439,32.3905,4868015.975627,0
DRE.US,D,20200304,000000,32.9027,34.0336,32.9027,33.957,2449052.1070171,0
DRE.US,D,20200305,000000,33.1116,33.6149,32.485,32.8838,2306591.682732,0
DRE.US,D,20200306,000000,31.9349,32.6282,31.0517,32.2294,3314720.0933668,0
DRE.US,D,20200309,000000,30.7563,31.3093,29.5538,29.5806,4567773.0181476,0
DRE.US,D,20200310,000000,30.3137,31.0716,29.1251,31.0517,4075949.4083662,0
DRE.US,D,20200311,000000,30.1595,30.1595,28.6298,28.8207,4152259.3419828,0
DRE.US,D,20200312,000000,26.6584,28.2339,25.5175,26.0497,4320627.6025199,0
DRE.US,D,20200313,000000,27.4909,30.2838,26.2635,30.2639,3903340.4224105,0
DRE.US,D,20200316,000000,26.9607,28.6447,24.8054,24.8252,5150371.0747264,0
DRE.US,D,20200317,000000,25.5732,28.1861,24.311,27.6351,3639759.9336635,0
DRE.US,D,20200318,000000,25.7363,28.1762,25.3942,27.6441,4144884.8230295,0
DRE.US,D,20200319,000000,26.9508,28.4338,26.1063,26.7996,4980681.7347203,0
DRE.US,D,20200320,000000,26.9806,27.7644,24.9476,25.623,4835728.9542681,0
DRE.US,D,20200323,000000,25.6329,25.7443,23.9132,24.9187,3541888.4549245,0
DRE.US,D,20200324,000000,26.0497,27.7883,25.5096,27.5396,3847549.446847,0
DRE.US,D,20200325,000000,27.283,28.8784,26.8195,27.0751,3269572.1522463,0
DRE.US,D,20200326,000000,27.2164,29.3529,26.732,29.0863,2608942.938268,0
DRE.US,D,20200327,000000,28.1265,31.3541,27.7197,30.4549,3116128.8724675,0
DRE.US,D,20200330,000000,30.8617,31.7261,29.4284,31.374,3136689.0514172,0
DRE.US,D,20200331,000000,30.9105,31.364,29.9297,30.7384,4590670.7235549,0
DRE.US,D,20200401,000000,29.1917,29.5906,27.2562,28.6496,3036657.9998476,0
DRE.US,D,20200402,000000,28.214,29.2017,28.0041,28.5074,3633388.7916585,0
DRE.US,D,20200403,000000,28.1175,28.8685,27.6898,28.0907,3118697.6381015,0
DRE.US,D,20200406,000000,29.6562,30.816,29.4284,30.5663,2494797.2484454,0
DRE.US,D,20200407,000000,31.8981,32.3238,29.8661,29.9228,3516859.327543,0
DRE.US,D,20200408,000000,30.4151,31.9916,29.9228,31.7261,5104251.9290648,0
DRE.US,D,20200409,000000,32.3527,33.8715,31.9528,33.7571,3527420.9255805,0
DRE.US,D,20200413,000000,33.2638,33.7482,32.0593,32.1816,3273357.437026,0
DRE.US,D,20200414,000000,32.675,34.158,32.675,33.8059,2606559.1639751,0
DRE.US,D,20200415,000000,32.9127,33.2638,31.5938,31.9916,2175280.002915,0
DRE.US,D,20200416,000000,32.1448,32.5417,31.8216,32.3049,2068327.8622555,0
DRE.US,D,20200417,000000,33.038,33.3404,32.4681,33.1504,2198413.9744373,0
DRE.US,D,20200420,000000,32.5894,33.0559,32.0115,32.0493,2245346.4787673,0
DRE.US,D,20200421,000000,31.3014,32.0493,31.1303,31.6982,2690403.4731931,0
DRE.US,D,20200422,000000,32.3139,32.8182,31.8076,32.4283,2095758.8609089,0
DRE.US,D,20200423,000000,32.4004,32.8271,31.7261,31.745,2762008.1922627,0
DRE.US,D,20200424,000000,31.8981,32.658,31.7917,32.5606,1890791.4710659,0
DRE.US,D,20200427,000000,32.9594,33.9471,32.7028,33.9093,2006742.8372402,0
DRE.US,D,20200428,000000,34.5747,35.2282,34.1908,34.3658,2340154.5411123,0
DRE.US,D,20200429,000000,34.6782,34.8781,33.5313,33.7004,3572012.8872897,0
DRE.US,D,20200430,000000,33.1603,33.1603,31.4704,32.9415,3230541.9954246,0
DRE.US,D,20200501,000000,32.2393,32.3338,31.374,31.6127,3132277.4100856,0
DRE.US,D,20200504,000000,31.2616,31.6316,30.7483,31.1472,1742696.8539772,0
DRE.US,D,20200505,000000,31.5351,31.7499,31.2178,31.2526,2244971.4691464,0
DRE.US,D,20200506,000000,31.3839,31.7589,31.1472,31.2616,2091542.2647957,0
DRE.US,D,20200507,000000,31.5838,31.9349,31.4227,31.544,2252119.7758619,0
DRE.US,D,20200508,000000,32.0971,32.3238,31.6743,32.2005,1979786.3815924,0
DRE.US,D,20200511,000000,31.8116,32.4949,31.6505,32.1717,2257500.6109592,0
DRE.US,D,20200512,000000,32.1717,32.3805,30.0073,30.0461,3334600.6302152,0
DRE.US,D,20200513,000000,29.8114,29.9924,28.9888,29.0843,3147208.4231702,0
DRE.US,D,20200514,000000,28.578,29.1619,27.5446,29.1619,3546046.7385497,0
DRE.US,D,20200515,000000,28.8645,29.7636,28.2856,29.4861,8378039.6720366,0
DRE.US,D,20200518,000000,30.5753,31.2864,30.5564,31.0348,3562700.9861928,0
DRE.US,D,20200519,000000,30.9125,31.187,30.4529,30.4828,1848479.728714,0
DRE.US,D,20200520,000000,31.2964,31.5142,30.9493,31.2367,3676259.5295847,0
DRE.US,D,20200521,000000,31.0646,31.9151,31.0646,31.6007,2296299.5286045,0
DRE.US,D,20200522,000000,31.5321,31.8971,31.4675,31.8295,1762766.4037177,0
DRE.US,D,20200526,000000,32.9863,33.1295,32.3368,32.6332,2121767.2359333,0
DRE.US,D,20200527,000000,33.3702,33.5821,32.0603,32.6431,7645777.5881324,0
DRE.US,D,20200528,000000,33.1683,33.4836,32.6948,33.3115,2642996.4258574,0
DRE.US,D,20200529,000000,32.9296,33.3613,32.663,32.9763,5740493.4530293,0
DRE.US,D,20200601,000000,33.0629,33.9113,32.9296,33.6656,2157176.991562,0
DRE.US,D,20200602,000000,33.8944,34.3837,33.6179,34.0854,2762362.0887414,0
DRE.US,D,20200603,000000,34.4295,35.1387,34.2992,34.9945,2341961.2228517,0
DRE.US,D,20200604,000000,34.6891,34.7468,34.0953,34.5747,2952552.2898215,0
DRE.US,D,20200605,000000,35.5415,35.8071,34.6991,35.2063,3722989.9509823,0
DRE.US,D,20200608,000000,35.1297,35.7792,35.0909,35.5893,2984234.0677707,0
DRE.US,D,20200609,000000,35.1964,35.444,34.7955,35.2909,1935265.8024115,0
DRE.US,D,20200610,000000,35.1785,35.1785,34.0953,34.0953,1928762.9546146,0
DRE.US,D,20200611,000000,32.9763,33.8665,32.8639,33.0261,3843586.2084401,0
DRE.US,D,20200612,000000,34.0476,34.2475,33.1295,33.8098,4034065.9611846,0
DRE.US,D,20200615,000000,32.844,34.9487,32.8152,34.6314,3211153.093173,0
DRE.US,D,20200616,000000,35.7524,35.8658,34.7766,35.3008,2631392.2407505,0
DRE.US,D,20200617,000000,35.5027,35.6251,34.9,35.1198,2371386.910749,0
DRE.US,D,20200618,000000,34.7468,35.1387,34.4892,34.9766,2167968.8233882,0
DRE.US,D,20200619,000000,35.4928,35.4928,34.0476,34.0476,7736677.7083953,0
DRE.US,D,20200622,000000,33.9232,34.1649,33.3981,33.9043,2317369.43913,0
DRE.US,D,20200623,000000,34.1928,34.3271,33.7611,33.8476,1965335.9438397,0
DRE.US,D,20200624,000000,33.4458,33.8198,32.6332,33.0718,2413026.0487138,0
DRE.US,D,20200625,000000,32.9763,33.5234,32.5277,33.5134,2542785.4098854,0
DRE.US,D,20200626,000000,33.3702,33.6467,32.7476,33.0718,5727776.3037122,0
DRE.US,D,20200629,000000,33.5423,33.6079,32.9584,33.0718,1890822.6380854,0
DRE.US,D,20200630,000000,33.0917,34.0118,32.5277,33.8476,2452486.5114813,0
DRE.US,D,20200701,000000,33.973,34.7189,33.7044,34.5469,2654744.3814089,0
DRE.US,D,20200702,000000,35.1098,35.1098,34.4693,34.6792,1500604.5170488,0
DRE.US,D,20200706,000000,35.4341,35.5147,34.6593,34.7567,2765980.479159,0
DRE.US,D,20200707,000000,34.2475,34.6463,34.0476,34.1053,1443806.1429861,0
DRE.US,D,20200708,000000,34.1053,34.1749,33.7233,33.9431,2093171.9982958,0
DRE.US,D,20200709,000000,33.8864,34.4026,33.5134,34.336,2203223.7493075,0
DRE.US,D,20200710,000000,34.2117,34.5568,33.9232,34.2306,2179197.9988742,0
DRE.US,D,20200713,000000,34.3937,34.5369,33.5035,33.7701,1739431.3546506,0
DRE.US,D,20200714,000000,33.6378,34.1649,33.5701,33.9531,1747632.3023128,0
DRE.US,D,20200715,000000,34.4593,34.5518,33.9232,34.2574,2126888.6809978,0
DRE.US,D,20200716,000000,34.0665,34.4295,33.8765,33.963,1777464.1668505,0
DRE.US,D,20200717,000000,34.1749,34.7378,34.0118,34.5071,3047436.7616334,0
DRE.US,D,20200720,000000,34.4116,34.4544,33.9819,34.2306,2223067.0868101,0
DRE.US,D,20200721,000000,34.5469,35.0959,34.4206,34.8045,2547203.0835433,0
DRE.US,D,20200722,000000,34.6692,35.635,34.5469,35.5694,2316242.3994918,0
DRE.US,D,20200723,000000,35.453,36.009,35.4241,35.645,2669413.9936854,0
DRE.US,D,20200724,000000,35.6549,35.8847,35.5515,35.635,2218732.8603333,0
DRE.US,D,20200727,000000,35.5793,36.1632,35.5027,36.0766,2466716.7693225,0
DRE.US,D,20200728,000000,35.9811,36.9837,35.8658,36.756,2125971.7673938,0
DRE.US,D,20200729,000000,36.9837,38.5632,36.9837,38.4488,2678657.5284171,0
DRE.US,D,20200730,000000,38.0271,39.0606,37.9893,38.229,2869408.735847,0
DRE.US,D,20200731,000000,38.1694,38.4488,37.5576,38.4389,2253256.8693774,0
DRE.US,D,20200803,000000,37.9694,38.0848,37.501,37.9416,1887014.229388,0
DRE.US,D,20200804,000000,37.7596,38.2857,37.5875,38.1594,1933828.0979666,0
DRE.US,D,20200805,000000,38.3812,38.602,37.6919,38.0361,1651403.6271143,0
DRE.US,D,20200806,000000,37.8928,38.1793,37.7307,37.9028,1208408.6829099,0
DRE.US,D,20200807,000000,37.7695,38.1236,37.7586,38.0172,1476934.6738698,0
DRE.US,D,20200810,000000,38.1047,38.2479,37.8541,37.9028,1756340.9707755,0
DRE.US,D,20200811,000000,38.2678,38.2678,36.9837,37.119,1698477.8911134,0
DRE.US,D,20200812,000000,37.492,37.9983,37.2145,37.864,1162849.5382104,0
DRE.US,D,20200813,000000,37.7735,38.0908,37.2831,37.311,1385333.7983635,0
DRE.US,D,20200814,000000,37.3209,37.3209,36.3392,36.4546,2865020.218433,0
DRE.US,D,20200817,000000,36.4357,37.2881,36.2527,37.2433,1537659.0869935,0
DRE.US,D,20200818,000000,37.1966,37.302,36.8793,37.0136,1106722.7631472,0
DRE.US,D,20200819,000000,37.0812,37.2055,36.3492,36.4546,2083866.1295253,0
DRE.US,D,20200820,000000,36.388,36.9738,36.3492,36.6565,1320180.6523168,0
DRE.US,D,20200821,000000,36.8395,36.8883,36.2626,36.7162,1238341.0862199,0
DRE.US,D,20200824,000000,36.7162,36.8793,36.1572,36.8694,1470124.1774294,0
DRE.US,D,20200825,000000,36.9459,37.1101,36.5849,37.0812,1664276.6115286,0
DRE.US,D,20200826,000000,37.0225,37.4462,36.7729,37.1966,2068804.4160365,0
DRE.US,D,20200827,000000,37.3408,37.6293,37.1379,37.4651,1559371.4402746,0
DRE.US,D,20200828,000000,37.3597,37.4701,36.7689,37.2155,1629227.7900927,0
DRE.US,D,20200831,000000,37.0812,37.1687,36.8594,37.0902,1739869.7036981,0
DRE.US,D,20200901,000000,36.8793,37.2394,36.6088,37.1001,1328404.7238967,0
DRE.US,D,20200902,000000,37.119,37.8312,36.9081,37.8023,1760367.5486089,0
DRE.US,D,20200903,000000,37.9754,38.0231,36.937,37.3209,1855692.3802438,0
DRE.US,D,20200904,000000,37.3408,37.5517,35.9274,36.7251,1483347.0367715,0
DRE.US,D,20200908,000000,36.3213,36.3492,35.819,36.2238,2123445.2280442,0
DRE.US,D,20200909,000000,36.4745,37.302,36.4059,36.4834,1766131.4364289,0
DRE.US,D,20200910,000000,36.4357,36.562,36.0458,36.0806,1959422.2532489,0
DRE.US,D,20200911,000000,36.1671,36.3303,35.4023,35.7444,1624039.9894384,0
DRE.US,D,20200914,000000,36.0219,36.6277,35.9274,36.4645,2618071.8587992,0
DRE.US,D,20200915,000000,36.5421,36.8196,36.3303,36.388,2683280.3011707,0
DRE.US,D,20200916,000000,36.6177,36.9837,36.3929,36.5421,2082684.7989499,0
DRE.US,D,20200917,000000,36.2527,36.388,35.4062,35.636,1984031.1285619,0
DRE.US,D,20200918,000000,35.5127,35.8777,34.9159,35.1566,4063967.1974752,0
DRE.US,D,20200921,000000,34.7239,35.0303,34.3002,34.4733,2250725.3030891,0
DRE.US,D,20200922,000000,34.5011,35.5624,34.5011,35.261,2028649.2303519,0
DRE.US,D,20200923,000000,35.2043,35.458,34.5011,34.5409,1790629.7190923,0
DRE.US,D,20200924,000000,34.5508,35.2899,34.2604,34.3101,1924562.444705,0
DRE.US,D,20200925,000000,34.1948,34.8771,34.0307,34.8572,1542652.8478171,0
DRE.US,D,20200928,000000,35.3197,35.6111,35.089,35.5326,1272253.819528,0
DRE.US,D,20200929,000000,35.2809,35.6658,35.0989,35.5624,1772655.397368,0
DRE.US,D,20200930,000000,35.7991,36.0607,35.1367,35.5027,2227919.0879647,0
DRE.US,D,20201001,000000,35.6459,36.0896,35.2133,36.0707,2225724.3265639,0
DRE.US,D,20201002,000000,35.6857,37.1101,35.5127,36.9837,2484758.4520243,0
DRE.US,D,20201005,000000,37.2155,37.857,36.7729,37.7347,1904469.7710469,0
DRE.US,D,20201006,000000,37.7347,38.0908,37.2921,37.5139,2091700.1106683,0
DRE.US,D,20201007,000000,37.678,37.8312,37.4562,37.5139,1273231.0563955,0
DRE.US,D,20201008,000000,37.7049,38.1962,37.6293,38.1664,1380149.0138723,0
DRE.US,D,20201009,000000,38.4091,38.4578,37.9466,38.3116,1486724.1341354,0
DRE.US,D,20201012,000000,38.4658,39.0814,38.1863,38.9661,1043810.6263366,0
DRE.US,D,20201013,000000,38.602,38.784,37.9565,38.0719,1415778.9494126,0
DRE.US,D,20201014,000000,38.0908,38.0908,37.0951,37.1668,1694259.2842248,0
DRE.US,D,20201015,000000,36.8594,37.5905,36.8594,37.4651,1359479.2476608,0
DRE.US,D,20201016,000000,37.2831,37.8312,37.2016,37.3886,1462118.2749856,0
DRE.US,D,20201019,000000,37.5039,37.5228,36.8644,36.9459,1936380.7773971,0
DRE.US,D,20201020,000000,37.2344,37.5427,37.0136,37.2732,1323559.7604562,0
DRE.US,D,20201021,000000,37.2433,37.3886,36.927,37.0713,1531083.8512805,0
DRE.US,D,20201022,000000,37.1001,37.4602,36.9837,37.2155,912574.35059891,0
DRE.US,D,20201023,000000,37.495,37.6382,37.1578,37.4751,842538.03637825,0
DRE.US,D,20201026,000000,37.128,37.2344,36.562,36.7729,1032222.5274333,0
DRE.US,D,20201027,000000,36.744,37.0613,36.3114,36.3114,1322638.8253013,0
DRE.US,D,20201028,000000,35.6559,36.4695,35.4062,35.7544,2494539.8691882,0
DRE.US,D,20201029,000000,35.7912,36.8395,35.4062,36.3979,1819048.0084904,0
DRE.US,D,20201030,000000,36.3691,36.8196,36.1284,36.5521,2419858.663684,0
DRE.US,D,20201102,000000,36.9181,37.7347,36.6565,37.5606,2316928.0739193,0
DRE.US,D,20201103,000000,37.8789,39.0049,37.5905,38.7453,2131652.2080327,0
DRE.US,D,20201104,000000,39.1013,39.7847,38.7691,39.3798,2704765.4368261,0
DRE.US,D,20201105,000000,39.6593,39.7548,39.0247,39.0526,3379458.0142835,0
DRE.US,D,20201106,000000,39.1779,39.4664,38.7552,39.2356,1729364.4073732,0
DRE.US,D,20201109,000000,41.1413,41.8058,37.0424,37.1966,3386384.1303121,0
DRE.US,D,20201110,000000,37.2433,38.3205,37.0225,38.0719,3091137.9498195,0
DRE.US,D,20201111,000000,38.8218,39.0765,38.235,38.8029,1990979.3631203,0
DRE.US,D,20201112,000000,38.7552,39.1879,38.4608,38.8407,1986249.0138803,0
DRE.US,D,20201113,000000,38.8547,39.1361,38.5065,39.0486,1670061.6124908,0
DRE.US,D,20201116,000000,39.5628,39.6882,38.3046,38.6249,1609194.4343102,0
DRE.US,D,20201117,000000,38.4111,38.9183,38.1306,38.5851,1335669.6555881,0
DRE.US,D,20201118,000000,38.5851,38.8179,37.5576,37.5775,1681222.4216115,0
DRE.US,D,20201119,000000,37.4035,37.7029,37.1847,37.4612,3606774.1678367,0
DRE.US,D,20201120,000000,37.4423,37.6074,37.0066,37.1906,3934436.0593168,0
DRE.US,D,20201123,000000,37.2971,37.684,37.0842,37.2185,1903835.3713932,0
DRE.US,D,20201124,000000,37.5,37.7427,36.7351,36.7739,2166160.1308733,0
DRE.US,D,20201125,000000,36.9101,37.6352,36.8027,37.4811,1915473.7396828,0
DRE.US,D,20201127,000000,37.4612,37.4612,36.9768,37.1707,571878.61266869,0
DRE.US,D,20201130,000000,37.2006,37.2782,36.5133,36.8515,4361059.2698285,0
DRE.US,D,20201201,000000,37.0743,37.5676,36.8813,37.3736,2121901.9578883,0
DRE.US,D,20201202,000000,37.2006,37.5288,36.4437,36.5322,1449473.5135846,0
DRE.US,D,20201203,000000,36.3969,36.8216,36.3482,36.5998,2054041.3027017,0
DRE.US,D,20201204,000000,36.7649,37.4323,36.7649,37.3358,1659741.307507,0
DRE.US,D,20201207,000000,37.2782,37.5199,36.9668,37.4035,1664587.2763352,0
DRE.US,D,20201208,000000,37.4134,37.5487,37.1518,37.2971,1835266.9232491,0
DRE.US,D,20201209,000000,37.316,37.3358,36.6625,36.9579,1561152.987321,0
DRE.US,D,20201210,000000,36.9967,37.2583,36.8216,37.0255,1527978.208602,0
DRE.US,D,20201211,000000,36.8415,37.2782,36.7649,37.122,1859218.2749908,0
DRE.US,D,20201214,000000,37.3935,38.1107,37.1518,37.4811,2726386.2998243,0
DRE.US,D,20201215,000000,37.5974,38.3225,37.1807,38.3225,2677067.0050382,0
DRE.US,D,20201216,000000,38.3514,39.0009,38.2072,38.5851,2510705.4983975,0
DRE.US,D,20201217,000000,38.7791,39.2913,38.6249,39.165,2911935.6311717,0
DRE.US,D,20201218,000000,39.165,39.165,37.5388,37.9943,4289114.7297083,0
DRE.US,D,20201221,000000,37.4224,37.8292,37.1319,37.7516,2177956.3450355,0
DRE.US,D,20201222,000000,37.7814,38.2171,37.684,38.1574,2122888.2432452,0
DRE.US,D,20201223,000000,38.2459,38.4777,37.491,37.5099,1851566.2690258,0
DRE.US,D,20201224,000000,37.675,38.0719,37.5199,38.052,611950.3511722,0
DRE.US,D,20201228,000000,38.1485,38.5354,37.868,38.4598,1440855.3300171,0
DRE.US,D,20201229,000000,38.6518,38.8746,38.1574,38.1873,1446472.4312294,0
DRE.US,D,20201230,000000,38.227,38.615,38.0032,38.1972,1200617.933439,0
DRE.US,D,20201231,000000,38.236,38.7393,37.8481,38.7005,1415386.8482003,0
DRE.US,D,20210104,000000,38.7691,38.789,37.1807,37.1906,2728707.7400783,0
DRE.US,D,20210105,000000,37.2284,37.5,36.9002,37.2185,2468488.2624917,0
DRE.US,D,20210106,000000,37.0355,37.1319,36.4148,36.9668,2408856.7058236,0
DRE.US,D,20210107,000000,37.0355,37.1906,36.6674,37.1518,1778885.7850918,0
DRE.US,D,20210108,000000,37.1906,37.8819,37.113,37.5199,1340368.8378087,0
DRE.US,D,20210111,000000,37.3458,37.6322,36.9668,37.122,2557251.9338417,0
DRE.US,D,20210112,000000,36.9967,37.306,36.5521,36.9489,1374249.3987097,0
DRE.US,D,20210113,000000,36.9768,37.4811,36.9579,37.4134,1534759.5487984,0
DRE.US,D,20210114,000000,37.5576,37.6263,37.126,37.3557,1533128.8099105,0
DRE.US,D,20210115,000000,37.4323,37.68,36.8515,37.6651,2268060.1982212,0
DRE.US,D,20210119,000000,37.9267,38.1674,37.316,37.4612,1766202.8189573,0
DRE.US,D,20210120,000000,37.3557,38.7492,37.1419,38.6348,2494363.9263365,0
DRE.US,D,20210121,000000,38.5264,38.789,38.2121,38.7393,2159347.6236575,0
DRE.US,D,20210122,000000,38.5652,38.972,38.4399,38.9621,1986941.726022,0
DRE.US,D,20210125,000000,39.0685,39.5678,38.7592,38.8179,1532199.8316538,0
DRE.US,D,20210126,000000,38.7492,39.8244,38.6707,39.543,2329367.7362247,0
DRE.US,D,20210127,000000,39.2147,39.8921,38.6428,38.8368,2886136.3767939,0
DRE.US,D,20210128,000000,38.6428,39.1361,38.0321,38.227,1899089.9413373,0
DRE.US,D,20210129,000000,38.0132,38.9531,37.306,38.3046,2604125.120296,0
DRE.US,D,20210201,000000,38.5354,39.4753,38.1007,39.3987,1704770.612876,0
DRE.US,D,20210202,000000,39.6205,40.3864,39.2147,40.0661,2228421.7818266,0
DRE.US,D,20210203,000000,39.9597,40.0562,39.4365,39.5927,2086222.7583496,0
DRE.US,D,20210204,000000,39.6404,40.1925,39.3888,39.7469,1531796.6711766,0
DRE.US,D,20210205,000000,39.8433,40.2879,39.6116,40.0661,1227051.5874705,0
DRE.US,D,20210208,000000,40.0751,40.3944,39.8533,40.2879,1098987.310001,0
DRE.US,D,20210209,000000,40.279,40.4819,39.9895,40.454,1412000.7023469,0
DRE.US,D,20210210,000000,40.6947,40.9713,40.3377,40.7335,1476629.0360018,0
DRE.US,D,20210211,000000,40.842,41.1016,40.3944,40.6281,1498713.3827406,0
DRE.US,D,20210212,000000,40.4282,40.6331,40.2332,40.5058,1226259.3419442,0
DRE.US,D,20210216,000000,40.7196,40.7196,39.6872,40.3208,1128913.6809847,0
DRE.US,D,20210217,000000,40.282,40.458,40.0005,40.1557,1250101.106424,0
DRE.US,D,20210218,000000,40.087,40.2621,39.8254,39.9607,875726.89052531,0
DRE.US,D,20210219,000000,39.8921,40.2909,39.7856,39.9309,1982870.9111287,0
DRE.US,D,20210222,000000,39.8433,39.8533,39.2794,39.6195,1192689.4458499,0
DRE.US,D,20210223,000000,39.7856,40.0671,39.4932,39.9806,1703348.9946347,0
DRE.US,D,20210224,000000,39.9508,39.9806,39.2784,39.3072,1614854.7671947,0
DRE.US,D,20210225,000000,39.2585,39.8244,38.6736,38.9869,1815657.8410861,0
DRE.US,D,20210226,000000,39.1322,39.3072,38.1873,38.236,3136583.4857062,0
DRE.US,D,20210301,000000,38.607,38.972,38.4021,38.6269,1709246.599022,0
DRE.US,D,20210302,000000,38.412,38.4697,37.6133,37.8262,3231272.9122997,0
DRE.US,D,20210303,000000,37.7098,37.8173,37.1936,37.31,2421830.2290102,0
DRE.US,D,20210304,000000,37.3398,38.0311,37.0375,37.116,2474439.1524282,0
DRE.US,D,20210305,000000,37.2911,38.1196,36.7659,37.9535,1518462.2137972,0
DRE.US,D,20210308,000000,38.1296,38.4787,37.8262,37.8849,1452694.7758514,0
DRE.US,D,20210309,000000,38.0609,38.8119,37.8849,38.0311,3475230.2434555,0
DRE.US,D,20210310,000000,38.1296,38.7522,37.9247,38.4021,2068627.4677971,0
DRE.US,D,20210311,000000,38.3136,39.1521,38.3136,38.792,2051047.2580605,0
DRE.US,D,20210312,000000,38.8586,39.716,38.6269,39.6772,2510416.9521208,0
DRE.US,D,20210315,000000,39.6772,40.5107,39.3271,40.0771,3146071.3296547,0
DRE.US,D,20210316,000000,40.096,40.7495,40.0383,40.5545,1331932.6294191,0
DRE.US,D,20210317,000000,40.4083,40.4769,39.7459,40.2531,2457362.6419412,0
DRE.US,D,20210318,000000,40.0383,40.5545,39.716,40.5446,1992643.2798031,0
DRE.US,D,20210319,000000,40.5744,40.8231,39.8533,39.8921,3647733.6637002,0
DRE.US,D,20210322,000000,39.7359,40.7445,39.541,40.6629,2318856.4075734,0
DRE.US,D,20210323,000000,40.6719,41.2269,40.4282,40.8479,2265660.3377247,0
DRE.US,D,20210324,000000,40.7097,41.392,40.5744,40.9046,2175457.9565421,0
DRE.US,D,20210325,000000,40.8081,41.0797,40.3546,40.9245,1604716.4373889,0
DRE.US,D,20210326,000000,41.023,41.7819,40.8081,41.7332,1413695.786049,0
DRE.US,D,20210329,000000,41.6556,41.8266,41.0618,41.6068,1611666.6827228,0
DRE.US,D,20210330,000000,41.4895,41.6367,41.2945,41.382,1882042.5870943,0
DRE.US,D,20210331,000000,41.1294,41.567,40.7594,40.8479,2701660.7995353,0
DRE.US,D,20210401,000000,41.1493,41.7819,40.9146,41.7521,1935396.5028156,0
DRE.US,D,20210405,000000,41.9082,42.1032,41.2895,41.7332,1673000.3608071,0
DRE.US,D,20210406,000000,41.6655,41.9868,41.4795,41.947,2469107.5813295,0
DRE.US,D,20210407,000000,41.9669,42.1231,41.5969,41.8983,1253996.9838534,0
DRE.US,D,20210408,000000,41.8983,42.2693,41.7133,41.8316,2551940.4704974,0
DRE.US,D,20210409,000000,41.9281,42.1718,41.7182,41.9967,1075591.9376705,0
DRE.US,D,20210412,000000,42.0365,42.1618,41.4517,42.1618,1738659.2168788,0
DRE.US,D,20210413,000000,42.2205,42.698,42.1032,42.6691,2627879.4160439,0
DRE.US,D,20210414,000000,42.6293,42.8442,42.0932,42.2394,1194798.7492942,0
DRE.US,D,20210415,000000,42.4055,43.1555,42.3817,43.1157,1719308.5193608,0
DRE.US,D,20210416,000000,43.4081,43.4131,42.9804,43.3305,1783562.8487824,0
DRE.US,D,20210419,000000,43.3107,43.6916,43.0869,43.6717,2891112.0406385,0
DRE.US,D,20210420,000000,43.7105,44.739,43.7105,44.6067,2485781.936727,0
DRE.US,D,20210421,000000,44.6852,44.8116,44.2178,44.5002,1892213.0893072,0
DRE.US,D,20210422,000000,44.4028,44.4406,44.0328,44.0716,1487061.9444106,0
DRE.US,D,20210423,000000,44.1392,44.3242,43.9442,44.1979,1442742.4427745,0
DRE.US,D,20210426,000000,44.354,44.6604,44.1004,44.2277,1869594.8816872,0
DRE.US,D,20210427,000000,44.3242,44.3928,43.7891,43.9154,2608416.1151008,0
DRE.US,D,20210428,000000,43.984,44.4505,43.9243,44.1004,3341750.9477062,0
DRE.US,D,20210429,000000,44.3053,44.8703,44.2556,44.6554,1620373.3404101,0
DRE.US,D,20210430,000000,44.7051,45.5426,44.539,45.3188,3127658.6588829,0
DRE.US,D,20210503,000000,45.6292,45.6441,44.8901,45.1617,2732071.7674018,0
DRE.US,D,20210504,000000,45.095,45.3765,44.6803,45.0155,2764502.5592052,0
DRE.US,D,20210505,000000,44.91,44.91,43.8229,44.0815,1532434.0869935,0
DRE.US,D,20210506,000000,44.1879,44.549,43.9243,44.4505,2023609.221693,0
DRE.US,D,20210507,000000,44.4406,44.7917,44.3341,44.7439,1800914.8355058,0
DRE.US,D,20210510,000000,44.91,45.4641,44.8066,44.9289,2129373.9994508,0
DRE.US,D,20210511,000000,44.7151,44.724,43.7592,44.169,1503875.043314,0
DRE.US,D,20210512,000000,44.0616,44.3341,43.2142,43.3206,1813547.532254,0
DRE.US,D,20210513,000000,43.3654,43.9731,43.238,43.6598,2534798.6098083,0
DRE.US,D,20210514,000000,43.8358,44.1879,43.7075,44.0417,1495365.4416206,0
DRE.US,D,20210517,000000,44.1292,44.2466,43.8945,43.983,1275451.9578771,0
DRE.US,D,20210518,000000,43.8647,44.541,43.615,44.3063,2140222.1329895,0
DRE.US,D,20210519,000000,44.0905,44.2466,43.5026,44.2466,1893468.8185741,0
DRE.US,D,20210520,000000,44.3252,44.8643,44.2665,44.7181,1357257.3407914,0
